,bounding_box,date,inferred,keywords,lang,lat,lng
6096,"['32.5347839', '33.114249', '-117.3098053', '-116.9057226']",2017-05-28 11:07:34,False,jacques patriaque conchita wurst boylesque festival wiener stadthalle,en,32.7174209,-117.1627714
6097,,2017-01-30 11:59:32,True,midnight martini lucky bucky boylesque,ja,,
6098,,2017-07-20 03:29:26,True,boylesque,ja,,
6099,"['47.2701114', '55.099161', '5.8663153', '15.0419319']",2016-09-04 14:50:29,True,briefs boylesque show gay friendly hetero friendly volksb hne rudolfplatz k ln le sunday september,de,51.0834196,10.4234469
6100,"['51.3216546', '51.6416546', '-3.3391934', '-3.0191934']",2015-06-07 18:31:15,True,bydd briefs yn dychwelyd eleni gyda noson geg agored boylesque,cy,51.4816546,-3.1791934
6101,,2016-09-27 01:26:59,True,major jobs definitely boylesque name,en,,
6102,,2017-02-22 06:29:38,False,danny daire male burlesque performer boylesque performer feminine twist,en,,
6103,"['38.760207', '38.825357', '-90.086111', '-89.883583']",2015-09-25 22:03:09,True,sept rumors ice tip october monocle boylesque comp october rumors ice october twisted tiki,en,38.8114364,-89.953157
6104,"['39.6143154', '39.9142087', '-105.1098845', '-104.5996889']",2016-02-20 05:11:43,True,boy scout knots bondage boylesque many amazing things,en,39.7348381,-104.9653271
6105,"['38.5323215', '38.7743396', '-90.3206525', '-90.1662923']",2016-05-01 07:42:55,True,also sexy werewolf stripper sexy dude stripclub sexy boylesque werewolf theater bar venue like,en,38.6268039,-90.1994097
6106,"['19.3686107', '19.5230393', '-97.1516614', '-96.8947739']",2015-07-29 00:04:45,True,quiero ir un show de boylesque,fr,19.4457798,-97.0707568368614
6107,"['19.3686107', '19.5230393', '-97.1516614', '-96.8947739']",2015-09-28 15:32:35,False,girl king boylesque,en,19.4457798,-97.0707568368614
6108,"['54.4511264', '55.81166', '-2.6897851', '-0.7884144']",2015-01-30 10:48:01,True,boylesque trademark appeal terminate boylesque trademark,en,55.1314061,-2.07228665005072
6109,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2019-04-18 22:06:00,True,joseph rossano school shayla lawson think ready see frank ocean boylesque festival things weekend seattle,en,47.6038321,-122.3300624
6110,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2018-11-25 17:59:40,True,round weekend spectacular performance boylesque superstar presenting tom harlow showtunes filth free cocktails bucks,en,55.859126,-4.2463157
6111,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2016-05-05 01:52:07,False,oh goodness looks like hitched ride aburlyq compete best boylesque category,es,55.859126,-4.2463157
6112,"['52.1860899', '52.2827115', '-0.971041', '-0.791343']",2014-10-23 08:22:09,True,boylesque beauties,en,52.2381355,-0.8963907
6113,"['40.6839411', '40.8804489', '-74.0472219', '-73.9061585']",2019-05-12 15:47:04,True,chesties custom boylesque mens pasties burluxe swarovski crystal,und,40.7896239,-73.9598939
6114,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2018-12-02 15:16:53,True,tonight riding room showtunes filth brought boylesque superstar tom harlow free entry cocktails little bucks,en,55.859126,-4.2463157
6115,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2017-06-23 09:53:10,False,briefs boylesque puro,es,55.859126,-4.2463157
6116,,2019-01-02 19:55:39,True,would say world increasingly boylesque work resonating accelerating decomposition,en,,
6117,,2019-03-06 19:36:16,False,excited headlining tease cleveland burlesque anniversary party king boylesque march cleveland,en,41.571411,-81.57044
6118,,2016-06-08 22:39:25,False,check token girl boylesque show see next week tallywackers,en,41.571411,-81.57044
6119,"['38.760207', '38.825357', '-90.086111', '-89.883583']",2016-05-10 06:56:44,True,shall email tomorrow time flew sure boylesque welcome tho guess anyway,en,38.8114364,-89.953157
6120,"['55.7933456', '56.1133456', '-3.3483749', '-3.0283749']",2015-08-08 23:59:30,True,demanded michael god given right winner raffle boylesque show,en,55.9533456,-3.1883749
6121,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2015-05-10 05:00:24,True,ny boylesque festival,en,40.7127281,-74.0060152
6122,"['42.2279112', '42.3969775', '-71.1912491', '-70.8044881']",2015-08-12 13:35:02,True,drumroll please one illustrious headliners tigger boylesque tigger known original,en,42.3602534,-71.0582912
6123,"['52.4905051', '52.49087', '13.3602199', '13.3606154']",2019-03-16 09:00:36,True,im spotlight dieses wochenende der bereitet sich auf g nsehaut und gl cksgef hle bei der vaudeville variety burlesque revue vor die maximale vielfalt cabaret burlesque boylesque akrobatik comedy und drag kunst,de,52.4906877,13.3603915
6124,,2018-08-19 18:12:46,True,hola lee xi heon os boylesque estudiante universitario body el,es,,
6125,"['41.559413', '41.599596', '-72.361687', '-72.302383']",2017-03-18 20:30:26,True,oh yes computer game burlesque thurs march themed cocktails boylesque games,en,41.579503,-72.341581249226
6126,"['43.493963', '43.813963', '-79.547207', '-79.227207']",2015-06-26 23:44:54,True,happy pride week toronto come show us become burlesque girlesque boylesque come,en,43.653963,-79.387207
6127,"['41.559413', '41.599596', '-72.361687', '-72.302383']",2017-03-15 07:17:39,True,video game burlesque thurs march prizes themed cocktails ballpit boylesque tix,en,41.579503,-72.341581249226
6128,"['39.0520565', '39.2210368', '-84.71239', '-84.3687784']",2015-10-17 13:47:01,True,girl king boylesque,en,39.1014537,-84.5124602
6129,"['45.9350359', '49.0004918', '-104.049265', '-96.5543975']",2017-06-21 01:14:04,True,ohmygawd man pubes television tonight men pans boylesque burlesque mainstream,en,47.6201461,-100.540737
6130,"['42.255192', '42.4502432', '-83.287959', '-82.9104391']",2017-05-14 01:35:06,True,boylesque bingo tomorrow,en,42.3315509,-83.0466403
6131,"['42.255192', '42.4502432', '-83.287959', '-82.9104391']",2017-07-17 23:47:44,False,boylesque bones hanging backstage stunning miss orchid mei,en,39.74814,-104.99567
6132,,2017-12-29 11:07:34,True,wish circus looks like sooo much fun talents ps boylesque costume design gonna sexy clown fun,en,,
6133,,2016-03-29 05:41:28,False,boylesque south africa bella teazarella boylesque south,ru,,
6134,"['51.8448338', '51.8449338', '5.8641098', '5.8642098']",2014-12-02 00:40:38,True,mr boylesque australia gemini via,en,51.8448838,5.8641598
6135,"['-34.088992', '-33.768992', '18.257396', '18.577396']",2014-11-24 10:59:28,True,come watch gorgeous guests one boylesque south africa visiting,en,-33.928992,18.417396
6136,,2015-09-09 19:21:26,True,know two great boylesque performers paris,en,,
6137,"['42.1045345', '42.1055083', '-82.4232734', '-82.4221059']",2016-06-24 02:20:14,True,closing night cabaret gonna ah mazing music magic burlesque drag comedy bellydance boylesque sideshow,en,42.1045345,-82.4221059
6138,"['42.1045345', '42.1055083', '-82.4232734', '-82.4221059']",2015-09-28 15:32:44,False,girl king boylesque,en,42.1045345,-82.4221059
6139,"['42.1045345', '42.1055083', '-82.4232734', '-82.4221059']",2015-09-28 15:32:37,False,girl king boylesque,en,42.1045345,-82.4221059
6140,"['36.5682096', '36.8882096', '-76.7435703', '-76.4235703']",2017-07-27 14:59:47,True,close encounter boys pose selfies show male boylesque extravaganza,en,36.7282096,-76.5835703
6141,"['53.0338205', '53.5978439', '-2.1079998', '-1.5155892']",2017-09-02 17:55:52,True,boylesque time,en,53.31582735,-1.72703396777906
6142,"['44.4367705', '44.4767705', '-78.7559702', '-78.7159702']",2017-07-17 18:04:37,True,wanna know burlesque boylesque performers looks like definitely come,en,44.4567705,-78.7359702
6143,"['22.2821306', '22.2827687', '114.1575605', '114.1581678']",2017-06-08 17:14:40,True,inspiration emojis gorgeousboylesque,en,22.2823025,114.157860633904
6144,"['-37.012095', '-36.692095', '174.6031803', '174.9231803']",2017-11-23 04:40:16,True,briefs close encounters brings boylesque sci fi twist tips get night,en,-36.852095,174.7631803
6145,"['55.839126', '55.879126', '-4.2663157', '-4.2263157']",2019-06-02 14:00:47,True,round weekend one delicious cocktails watch internationally famous boylesque superstar tom harlow give unhealthy dollop showtunes filth free summer spritz cocktails available bar,en,55.859126,-4.2463157
6146,"['35.2889616', '47.0921462', '6.6272658', '18.7844746']",2018-05-30 21:14:20,True,vienna boylesque festival pic rebekka pi fb,en,42.6384261,12.674297
6147,"['49.674', '55.917', '-6.7047494', '2.0919117']",2017-09-25 19:55:23,True,boylesque rodimus inks,en,52.7954791,-0.540240286617432
6148,"['45.4465637', '45.4466637', '-75.7268357', '-75.7267357']",2016-12-03 13:10:13,True,listen online apt live hear bytowne boys ottawa premier boylesque troupe,en,45.4466137,-75.7267857
6149,"['51.3473219', '51.6673219', '-0.2876474', '0.0323526']",2016-09-08 14:21:33,True,liked video tricky ricky boylesque performance nothin radio,en,51.5073219,-0.1276474
6150,"['49.841292', '51.121292', '-108.9292248', '-107.6492248']",2016-07-15 19:48:21,True,flashback friday jayson mustachio n regina stargazer viktor devonne boonton boylesque january,en,50.481292,-108.2892248
6151,"['40.5700235', '40.7394026', '-74.0419691', '-73.8556336']",2016-04-30 16:57:23,True,weeks till european burlesque cherry popped vienna boylesque festival could,en,40.6501038,-73.9495823
6152,"['43.4738217', '43.594353', '-80.3269091', '-80.1535013']",2016-07-04 18:11:50,True,gentleman club july hot boylesque stars,en,43.533783,-80.2306337
6153,"['-32.1127121', '-31.7927121', '115.7004796', '116.0204796']",2016-02-17 03:10:56,True,review puppies flamethrowers took centrestage birdcage boylesque edition,en,-31.9527121,115.8604796
6154,"['43.493963', '43.813963', '-79.547207', '-79.227207']",2018-05-10 19:17:13,True,el toro boylesque gentleman club powerhouse performer serious amount prowess striding bravely hearts fending horde miss el toro,en,43.653963,-79.387207
6155,,2016-09-10 04:53:26,True,body burl boylesque thing bearlesque want,en,,
6156,"['41.580266', '41.7328519', '-83.694237', '-83.4546108']",2015-05-20 15:01:51,True,whose coming drag queen bingo presented boylesque hershae chocolatae special guest weekend,en,41.6786754,-83.5127283
6157,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2015-05-24 17:37:33,True,st annual seattle boylesque festival triple door,en,47.6038321,-122.3300624
6158,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2018-06-24 03:15:43,False,caged bird freeeeeeee gorgeousboylesque backstage reykjavikkabarett,en,64.1333,-21.9333
6159,"['43.532654', '43.668708', '1.3503956', '1.5153795']",2017-10-07 14:21:10,True,votre boudoir pr f r est partenaire du festival boylesque de toulouse du et octobre pour,fr,43.6044622,1.4442469
6160,"['43.532654', '43.668708', '1.3503956', '1.5153795']",2019-06-20 17:54:49,False,pride schedule thursday naked boys reading prism bootc prism toronto fly friday troyboy boylesque review troyboy entertainment drinkatthedrink dfmo,en,43.7166,-79.3407
6161,"['-37.8762923', '-37.85219', '144.96968', '144.99328']",2015-01-29 18:45:01,True,tonight boylesque presents jock join us one favorite parties year jock,en,-37.8638261,144.981637
6162,"['51.8448338', '51.8449338', '5.8641098', '5.8642098']",2014-11-26 00:45:03,True,next contestant boylesque lord mis rule time traveler tease time lord,en,51.8448838,5.8641598
6163,"['51.8448338', '51.8449338', '5.8641098', '5.8642098']",2018-11-17 22:11:47,False,late nite burlesque comedy clock starring vintage modern classic comic burlesque boylesque variety award winning clocktower clockettes tonight show hosted bender flames,en,39.748099,-104.995687
6164,"['41.559413', '41.599596', '-72.361687', '-72.302383']",2017-03-13 19:58:31,True,fuck could excited show woc boylesque going silly inclusive fun,en,41.579503,-72.341581249226
6165,"['41.559413', '41.599596', '-72.361687', '-72.302383']",2017-11-03 22:10:44,False,looking pretty dapper opening night ny boylesque festival tonight,en,40.72535415,-73.98340613
6166,"['43.493963', '43.813963', '-79.547207', '-79.227207']",2018-05-05 22:14:04,True,next join fellowstrip cast thrilled collaborate toronto boylesque heartthrob mr dew lily dew lily part boylesque toronto premier male burlesque,en,43.653963,-79.387207
6167,"['40.477399', '40.9161785', '-74.25909', '-73.7001809']",2018-10-24 01:41:07,True,coming weekend last chance catch ferdinand boylesque bullfight bushwick,en,40.7127281,-74.0060152
6168,,2017-05-10 15:31:00,True,starting irony boylesque group gonna strip teases based around obscure simpsons references pavement songs,en,,
6169,"['47.4810022', '47.7341357', '-122.459696', '-122.224433']",2018-11-08 17:09:23,True,tonight big wheel bingo special celebrity spinner one boylesque dancer faggedy randy unlimited bingo cards doors clock lounge,en,47.6038321,-122.3300624
6170,"['-37.85067', '-37.77545', '144.89709', '144.9913426']",2014-12-20 02:08:56,True,isis looking stunning show last week boylesque,en,-37.8142176,144.9631608
6171,,2017-04-10 19:33:49,True,one ny resolutions boylesque actually come see strip boy,en,,
6172,,2018-09-06 20:00:59,True,final two shows proud boys boylesque proud city dinner show tickets citysales co uk season must end september,en,,
6173,"['19.3434202', '19.3436646', '-99.1812758', '-99.1796378']",2016-07-05 18:50:12,True,sorpresa este si hay boylesque,es,19.3436646,-99.1811631
6174,"['19.3434202', '19.3436646', '-99.1812758', '-99.1796378']",2017-03-17 20:46:22,False,boylesque performer feminine twist available uk bookings pride events,en,19.3436646,-99.1811631
6175,"['-35.0881805', '-34.7681805', '138.4399312', '138.7599312']",2017-01-23 08:30:21,True,circus meets boylesque show young heart naughty mind,en,-34.9281805,138.5999312
6176,"['-35.0881805', '-34.7681805', '138.4399312', '138.7599312']",2014-12-10 22:51:41,False,para dejarse interpelar disfrutar del buen teatro boylesque entre los miedos la identidad en la balsa c rdoba,es,-34.9281805,138.5999312
6177,"['47.2701114', '55.099161', '5.8663153', '15.0419319']",2016-05-07 10:01:54,True,vienna caf boylesque boylesque festival bereits zum dritten mal,de,51.0834196,10.4234469
6178,"['47.2701114', '55.099161', '5.8663153', '15.0419319']",2015-09-21 06:59:46,False,boylesque performers pictures,en,51.0834196,10.4234469
6179,"['29.8654809', '30.1994687', '-90.14003', '-89.6251763']",2015-09-05 22:45:07,True,tonight mag starts boylesque fantasy clowns sword swallowing soooo,en,29.9499323,-90.0701156
6180,"['34.073214', '34.113214', '-118.3396124', '-118.2996124']",2015-08-16 08:18:41,True,vvhour brimming award winning talent erotic best boylesque classic new,en,34.093214,-118.3196124
6181,"['34.073214', '34.113214', '-118.3396124', '-118.2996124']",2015-01-08 06:38:26,False,wore better bieber dean wilson boylesque,en,34.093214,-118.3196124
6182,"['34.073214', '34.113214', '-118.3396124', '-118.2996124']",2014-12-18 03:49:48,False,cute christmas message brother ac coming boylesque,en,34.093214,-118.3196124
6183,"['11.777', '53.744389', '-70.2695876', '7.2274985']",2016-07-11 21:27:30,True,kiss bang affair july boylesque party gays lesbians friends admission approx free,en,52.5001698,5.7480821
6184,"['51.8448338', '51.8449338', '5.8641098', '5.8642098']",2016-02-02 07:24:35,True,mr boylesque australia jack london via,en,51.8448838,5.8641598
6185,"['48.0483537', '48.3683537', '16.2125042', '16.5325042']",2016-05-07 14:01:28,True,caf boylesque means mingle old new creamy melange get taste,en,48.2083537,16.3725042
6186,"['41.390628', '41.604436', '-81.8790937', '-81.532744']",2016-03-28 04:03:22,True,king boylesque make ohio debut grab tickets see,en,41.5051613,-81.6934446
6187,"['41.390628', '41.604436', '-81.8790937', '-81.532744']",2015-09-28 18:52:26,False,girl king boylesque,en,41.5051613,-81.6934446
6188,"['34.07639', '34.098071', '-118.3958762', '-118.343381']",2014-10-24 17:13:57,True,evening music dance film butchy boylesque cabaret hosted jasten king escape music past,en,34.0923014,-118.3692894
